"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-07-16,"Academia de Futebol ADF B06",2,"PSV Union FC B05",3,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-16,"FC Portland Navy B05",2,"4-H Toros FC B05",1,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-16,"Aloha United Atletico Black B05",0,"Eastside FC Blue B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-16,"HSC United B05",2,"Westside Timbers Copa TS B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-16,"Eastside FC White B05",2,"Seattle United Tango B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-16,"Westside Timbers Copa B05",2,"ETFC Marseille Red B05",0,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-16,"Eastside FC White B05",3,"Westside Timbers Copa B05",0,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-16,"LYS Red B05",6,"Washington Timbers White 1 B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-20,"WA Rush USSDA B05",0,"Crossfire Premier USSDA B05",0,"Nike Crossfire Challenge DA U13","neutral","neutral","Grass"
2017-07-21,"ISC Gunners A B05",0,"Crossfire Premier A B05",6,"Nike Crossfire Challenge Super Group U13","neutral","neutral","Grass"
2017-07-21,"WPFC Black B05",0,"Maui United Soccer Club B05",3,"Nike Crossfire Challenge Super Group U13","neutral","neutral","Grass"
2017-07-21,"PacNW Maroon B05",6,"Blackhills FC Black B05",1,"Nike Crossfire Challenge Super Group U13","neutral","neutral","Grass"
2017-07-21,"Crossfire Premier C B05",6,"GS Surf A B05",3,"Nike Crossfire Challenge Gold Group U13","neutral","neutral","Grass"
2017-07-21,"Washington East SC A B05",7,"Crossfire Premier C B05",0,"Nike Crossfire Challenge Gold Group U13","neutral","neutral","Grass"
2017-07-21,"3 Rivers Black B05",6,"Crossfire Yakima A B05",0,"Nike Crossfire Challenge Gold Group U13","neutral","neutral","Grass"
2017-07-21,"Crossfire Premier D B05",0,"Seattle Celtic Green B05",9,"Nike Crossfire Challenge Silver U13","neutral","neutral","Grass"
2017-07-21,"NSC Montana B05",0,"MVP Rapids Navy B05",0,"Nike Crossfire Challenge Silver U13","neutral","neutral","Grass"
2017-07-21,"GS Surf B B05",9,"Crossfire Premier E B05",2,"Nike Crossfire Challenge Silver U13","neutral","neutral","Grass"
2017-07-21,"PacNW Blue B05",2,"Breakers Black B05",0,"Nike Crossfire Challenge Silver U13","neutral","neutral","Grass"
2017-07-21,"Crossfire Premier USSDA B05",0,"Washington Timbers USSDA B05",0,"Nike Crossfire Challenge DA U13","neutral","neutral","Grass"
