"name","alt.name","venue"
"GPS Oregon B01","GPS OR 01 B","US Club Regionals B01"
"GPS Oregon B01","GPS Oregon 01B","Portland Winter Showcase U17"
"GPS Oregon B01","IFC 01B Oregon GPS","PTT Winter B01 Premier"
"GS Surf A B01","GREATER SEATTLE SURF SC GS SURF B01A (WA)","Nike Crossfire Challenge Super Group U17"
"GS Surf A B01","GREATER SEATTLE SURF SC GS SURF B01A (WA)","Bigfoot Gold U17"
"GS Surf A B01","GS Surf B01 A","RCL B01 Div 1"
"GS Surf A B01","GREATER SEATTLE SURF SC GS SURF B01A (WA)","Timbers Winter Showcase 2001 FWRL U17"
"GS Surf A B01","GS Surf B01 A","WYS Championship B01"
"GS Surf A B01","GS Surf B01 A Nuon (WA)","FWRL NW B01"
"GS Surf B B01","GS Surf B01 B","RCL B01 Div 3"
"GS Surf B B01","GS Surf B01 White","Sounders FC Cup BU17"
"GS Surf B B01","25 GS Surf B01 White","Rimland Challenge U17"
"GS Surf B B01","GREATER SEATTLE SURF B01 B","Clash At the Border Gold/Silver/Bronze"
"GS Surf B B01","GS Surf B01 B","WYS Presidents Cup B01 Division 2"
"GS Surf B B01","Greater Seattle Surf B01B","PacNW Winter Classic 2001 Boys Showcase Premier"
"Guildford Dynamo B01","56 Guildford Athletic Club Dynamo","Baker Blast U17"
"Guildford Stallions B00","SURREY UNITED STALLIONS (CND)","SX Cup Boys U17/18 Gold - Tier 3 U17"
"Harbor Barracudas B01","Harbor B01 Baraccudas","SSUL B01 18 Division 3"
"Harbor Premier Green B01","Harbor Premier BCS","PacNW Winter Classic 2001 Boys Showcase Premier 2"
"HSC Bayern B01","HILLSBORO HSC BAYERN","PCU Summer Classic U16-U17 Black"
"HSC Bayern B01","HSC Boys Bayern 01","Beaverton Cup U17 Gold"
"HSC Bayern B01","HSC Bayern","Portland Winter Showcase U17"
"HSC Bayern B01","HSC 01B Bayern","PTT Winter B01 Division 1"
"IFC Red B01","IFC B01 Red/Schmeck","NPSL DIVISION 3 (01) U17"
"IFC Red B01","ISSAQUAH FC SELECT B01 RED (WA)","Bigfoot Silver U17"
"Irish Lions B01","61 Irish Lions","Baker Blast U17"
"ISC Gunners A B01","ISC Gunners B01A","Labor Day Cup BU17 Gold"
"ISC Gunners A B01","ISC Gunners B01A","PSPL WNPL U17"
"ISC Gunners A B01","ISC GUNNERS FC ISC GUNNERS B01 A","Showcase of Champions U17/16 Boys"
"ISC Gunners A B01","ISC GUNNERS FC ISC GUNNERS B01 A (WA)","Nike Crossfire Challenge Super Group U17"
"ISC Gunners A B01","ISC GUNNERS FC ISC GUNNERS B01 A (WA)","WA Cup Gold U17"
"ISC Gunners A B01","ISC GUNNERS FC ISC GUNNERS B01 A (WA)","Timbers Winter Showcase 2001 Showcase U17"
"ISC Gunners A B01","ISC Gunners B01A","US Club Regionals B01"
"ISC Gunners A B01","ISC Gunners B01A","PSPL Win HS Super League U17"
"ISC Gunners A B01","ISC Gunners B01A","PacNW Winter Classic 2001 Boys Showcase Premier"
"ISC Gunners B B01","ISC Gunners B01B","Starfire Spring Classic BU17"
"ISC Gunners B B01","ISC Gunners B01B","Sounders FC Cup BU17"
"ISC Gunners B B01","ISC Gunners B01B","PSPL Classic - Blue U17"
"ISC Gunners B B01","ISC GUNNERS FC ISC GUNNERS B01B (WA)","REDAPT Cup Gold U17"
"ISC Gunners B B01","ISC GUNNERS FC ISC GUNNERS B01B (WA)","WA Cup Bronze U17"
"ISC Gunners B B01","ISC Gunners B01B","PSPL Win HS Classic 1 - West U17"
"ISC Gunners B B01","ISC Gunners B01B","PacNW Winter Classic 2001 Boys Showcase Premier 2"
"ISC Gunners Select B02","ISC Gunners B02 Select","Crossfire Select U17 Gold"
"Kelowna United B01","57 Kelowna United U16Boys","Baker Blast U17"
"Kelowna United B01","Kelowna United U17 Boys","PacNW Winter Classic 2001 Boys Showcase Premier 2"
"Kelowna United B02","51 Kelowna United 02 Boys","Baker Blast U16-17"
"Kent United Green B01","Kent United B01 Green","Rainier Challenge Samba U17"
"Kent United Green B01","Kent United B01 Green","RCL B01 Div 3"
"Kent United Green B01","KENT UNITED B01 GREEN (WA)","Nike Crossfire Challenge Silver Group U17"
"Kent United Green B01","KENT UNITED B01 GREEN (WA)","Bigfoot Gold U17"
"Kent United Green B01","Kent United B01 Green","WYS Presidents Cup B01 Division 1"
"Kent United Green B01","Kent United B01 Green","PacNW Winter Classic 2001 Boys Showcase Premier"
"Kitsap Alliance FC Red B01","Kitsap Alliance FC","Rainier Challenge Copa U17"
"Kitsap Alliance FC Red B01","Kitsap Alliance FC - B01 A","RCL B01 Div 3"
"Kitsap Alliance FC Red B01","KITSAP ALLIANCE FC B01 A (WA)","Nike Crossfire Challenge Gold Group U17"
"Kitsap Alliance FC Red B01","KITSAP ALLIANCE FC B01 KRUG","Labor Day Cup BU17 Gold"
"Kitsap Alliance FC Red B01","KITSAP ALLIANCE FC B01 A (WA)","Timbers Winter Showcase 2001 Showcase U17"
"Kitsap Alliance FC Red B01","Kitsap Alliance FC - B01 A","WYS Presidents Cup B01 Division 1"
"Kitsap Alliance FC Red B01","Kitsap Alliance FC B01 Krug","PacNW Winter Classic 2001 Boys Showcase Premier"
"LA Galaxy San Diego Elite B01","LAGSD B01 Elite-Gurley","FWRL CAS B01"
"Lake Hills Inferno B02","Lake Hills B02","Crossfire Select U17 Gold"
"Langley United Dragons B00","LANGLEY UNITED DRAGONS (CND:BC)","SX Cup Boys U17/18 Gold - Tier 3 U17"
"Langley United Metro Selects B01","58 Langley Utd. U17 Woelk","Baker Blast U17"
"Langley United Metro Selects B01","Langley United","Cranberry Cup U16-17"
"Las Vegas Sports Academy Red B01","LVSA '01 BOYS RED","FWRL Desert 2001 U17"
"Las Vegas Sports Academy Red B01","LVSA 01 Red (NV)","Far West Regionals U16"
"LCYSA NCU B01","LCYSA 01B NCU","PTT Winter B01 Division 2"
